,Unnamed: 0,text,tweet_coord,tweet_created,tweet_location,negative,positive,neutral,compound,lemmatized,clean,blob_polarity,blob_subjectivity,keywords,latitude,longitude,longtitude
1376,2715, another DELAYED day Delayed outbound delayed inbound and now waiting at EWR for a gate to be ready how is it not ready,,2015-02-19 17:52:40 -0800,,0.226,0.17600000000000002,0.598,-0.1111,"['another', 'delayed', 'day', 'delayed', 'outbound', 'delayed', 'inbound', 'waiting', 'ewr', 'gate', 'ready', 'ready']",another delayed day delayed outbound delayed inbound waiting ewr gate ready ready,0.2,0.5, delay,,,0.0
1377,2716, Cancelled Flighted my mileage plus award reservation G6455C same day Have yet to see my miles back despite agent confirmation,,2015-02-19 17:51:46 -0800,,0.085,0.149,0.7659999999999999,0.3612,"['cancelled', 'flighted', 'mileage', 'plus', 'award', 'reservation', 'gc', 'day', 'yet', 'see', 'mile', 'back', 'despite', 'agent', 'confirmation']",cancelled flighted mileage plus award reservation gc day yet see mile back despite agent confirmation,0.0,0.0, staff cancellation,,,0.0
1378,2721, WHAT Yall have zero concept of customer service Ohand now my connection is delayed too,,2015-02-19 17:33:08 -0800,,0.11900000000000001,0.0,0.8809999999999999,-0.2263,"['yall', 'zero', 'concept', 'customer', 'service', 'ohand', 'connection', 'delayed']",yall zero concept customer service ohand connection delayed,0.0,0.0, staff delay connection,,,0.0
1379,2722, just curious why youd board a flight without a pilot Seems crucial to the flight process no,,2015-02-19 17:31:50 -0800,"Arlington, VA",0.126,0.131,0.743,0.0258,"['curious', 'youd', 'board', 'without', 'pilot', 'seems', 'crucial', 'process']",curious youd board without pilot seems crucial process,-0.05,1.0, staff,38.8903961,-77.0841585,0.0
1380,2723, sent DMs,,2015-02-19 17:30:11 -0800,PA,0.0,0.0,1.0,0.0,"['sent', 'dm']",sent dm,0.0,0.0, online,40.9699889,-77.7278831,0.0
1381,2725, Never can get a flight out on time 4 hour delay earlier another hour delay on my connecting flight Makes 10 straight delays,,2015-02-19 17:26:23 -0800,Minnetonka,0.188,0.078,0.735,-0.4019,"['never', 'get', 'time', 'hour', 'delay', 'earlier', 'another', 'hour', 'delay', 'connecting', 'make', 'straight', 'delay']",never get time hour delay earlier another hour delay connecting make straight delay,0.1,0.45, delay,44.9127229,-93.499059,0.0
1382,2726, bc of your delay now you are oversold by 14 passengers This is a mess What are you going to do to compensate,,2015-02-19 17:18:53 -0800,Pursuit of Happiness,0.19399999999999998,0.0,0.8059999999999999,-0.5859,"['bc', 'delay', 'oversold', 'passenger', 'mess', 'going', 'compensate']",bc delay oversold passenger mess going compensate,-0.175,0.175, delay,,,0.0
1383,2728, be worseoh you cant delayed with no reason on the way to Lonflight Cancelled Flighted with NO REASON less than 2 days before returning,,2015-02-19 17:11:09 -0800,nyc,0.179,0.129,0.691,-0.3354,"['worseoh', 'cant', 'delayed', 'reason', 'way', 'lonflight', 'cancelled', 'flighted', 'reason', 'le', 'day', 'returning']",worseoh cant delayed reason way lonflight cancelled flighted reason le day returning,0.0,0.0, delay cancellation,40.7127281,-74.0060152,0.0
1384,2730, should contact me and the others on my flight who cant get their website to work None of our info is valid ,,2015-02-19 17:03:58 -0800,"Jacksonville Beach, FL",0.0,0.0,1.0,0.0,"['contact', 'others', 'cant', 'get', 'website', 'work', 'none', 'info', 'valid']",contact others cant get website work none info valid,0.0,0.0, online,30.2946859,-81.3931396,0.0
1385,2731, over an hour stuck and still not off the plane Total failure by you and your partners in ensuring the best customer experience,,2015-02-19 17:01:55 -0800,,0.17300000000000001,0.20600000000000002,0.621,0.25,"['hour', 'stuck', 'still', 'plane', 'total', 'failure', 'partner', 'ensuring', 'best', 'customer', 'experience']",hour stuck still plane total failure partner ensuring best customer experience,0.22777777777777775,0.45, delay,,,0.0
1386,2734, thanks for the 2hr delay and then no ground crew when we landed At least you didnt break my ,,2015-02-19 16:58:37 -0800,"Hoboken, NJ",0.192,0.124,0.684,-0.1531,"['thanks', 'hr', 'delay', 'ground', 'crew', 'landed', 'least', 'didnt', 'break']",thanks hr delay ground crew landed least didnt break,-0.04999999999999999,0.30000000000000004, compliment staff delay baggage,40.7433066,-74.0323752,0.0
1387,2736, Am I illiterate or is there a magic code to make your customer service site work ,,2015-02-19 16:53:59 -0800,"Jacksonville Beach, FL",0.0,0.0,1.0,0.0,"['illiterate', 'magic', 'code', 'make', 'customer', 'service', 'site', 'work']",illiterate magic code make customer service site work,0.5,1.0, staff,30.2946859,-81.3931396,0.0
1388,2737, worst airline ever Staff is nasty wifi down bags are delayed due to weather And now the belt is broken Selling UAL stock in AM,,2015-02-19 16:53:44 -0800,,0.377,0.0,0.623,-0.9136,"['worst', 'ever', 'staff', 'nasty', 'wifi', 'bag', 'delayed', 'due', 'weather', 'belt', 'broken', 'selling', 'ual', 'stock']",worst ever staff nasty wifi bag delayed due weather belt broken selling ual stock,-0.63125,0.69375, staff delay baggage,,,0.0
1389,2739, Im confused After your Airport agents directed us to go to your website after DELAYS nothing works ,,2015-02-19 16:53:03 -0800,"Jacksonville Beach, FL",0.126,0.0,0.8740000000000001,-0.3182,"['confused', 'airport', 'agent', 'directed', 'u', 'go', 'website', 'delay', 'nothing', 'work']",confused airport agent directed u go website delay nothing work,-0.4,0.7, staff delay online,30.2946859,-81.3931396,0.0
1390,2741, 50 minute waitstill at the gate with a broken jetway Might miss connection,,2015-02-19 16:51:17 -0800,,0.32,0.0,0.68,-0.5719,"['minute', 'waitstill', 'gate', 'broken', 'jetway', 'might', 'miss', 'connection']",minute waitstill gate broken jetway might miss connection,-0.4,0.4, connection,,,0.0
1391,2747, 40 minutes waiting at the gate for the broken jetway Different gate maybe,,2015-02-19 16:40:42 -0800,,0.205,0.0,0.795,-0.4767,"['minute', 'waiting', 'gate', 'broken', 'jetway', 'different', 'gate', 'maybe']",minute waiting gate broken jetway different gate maybe,-0.2,0.5, delay,,,0.0
1392,2748, how can you never got a flight from austin to Houston in time for a connection ever Ever,,2015-02-19 16:32:53 -0800,Chicago,0.0,0.0,1.0,0.0,"['never', 'got', 'austin', 'houston', 'time', 'connection', 'ever', 'ever']",never got austin houston time connection ever ever,0.0,0.0, connection,41.8755616,-87.6244212,0.0
1393,2752, thanks for the reply I have been in contact with Customer Care to get clarification on this issue,,2015-02-19 16:25:22 -0800,"Columbus, Ohio",0.0,0.289,0.711,0.7269,"['thanks', 'reply', 'contact', 'customer', 'care', 'get', 'clarification', 'issue']",thanks reply contact customer care get clarification issue,0.2,0.2, compliment,39.9622601,-83.0007065,0.0
1394,2753, I will give it a couple more weeks Thank you,,2015-02-19 16:24:06 -0800,Nicaragua,0.0,0.284,0.716,0.4173,"['give', 'couple', 'week', 'thank']",give couple week thank,0.0,0.0, compliment,12.3724928,-84.8700308,0.0
1395,2755, How is this considered on time if its arriving at destination half hour Late Flightr than scheduled ,,2015-02-19 16:17:04 -0800,NY,0.0,0.0,1.0,0.0,"['considered', 'time', 'arriving', 'destination', 'half', 'hour', 'late', 'flightr', 'scheduled']",considered time arriving destination half hour late flightr scheduled,-0.2333333333333333,0.3833333333333333, delay,43.1561681,-75.8449946,0.0
1396,2759, still sitting here waiting for a plane4 hours wasted,,2015-02-19 16:15:11 -0800,Pursuit of Happiness,0.314,0.0,0.6859999999999999,-0.4939,"['still', 'sitting', 'waiting', 'plane', 'hour', 'wasted']",still sitting waiting plane hour wasted,-0.2,0.0, delay,,,0.0
1397,2760, thanks for the help Wish the phone reps could be so accomidating,,2015-02-19 16:13:17 -0800,Brooklyn,0.0,0.48,0.52,0.8074,"['thanks', 'help', 'wish', 'phone', 'rep', 'could', 'accomidating']",thanks help wish phone rep could accomidating,0.2,0.2, compliment,40.6501038,-73.9495823,0.0
1398,2763, wasting time at baggage claim thanks to your dfw ground crew who checked my bag in without actually checking for space frustrated,,2015-02-19 16:08:30 -0800,"Dallas, TX",0.218,0.10400000000000001,0.679,-0.4939,"['wasting', 'time', 'baggage', 'claim', 'thanks', 'dfw', 'ground', 'crew', 'checked', 'bag', 'without', 'actually', 'checking', 'space', 'frustrated']",wasting time baggage claim thanks dfw ground crew checked bag without actually checking space frustrated,-0.16666666666666666,0.16666666666666666, compliment staff baggage refund,32.7762719,-96.7968559,0.0
1399,2767, ouch delays due to mechanical issues again QRO will have to wait Yall seem to be falling apart alwaysdelayed unitedfail,,2015-02-19 16:07:20 -0800,htx,0.078,0.0,0.922,-0.1531,"['ouch', 'delay', 'due', 'mechanical', 'issue', 'qro', 'wait', 'yall', 'seem', 'falling', 'apart', 'alwaysdelayed', 'unitedfail']",ouch delay due mechanical issue qro wait yall seem falling apart alwaysdelayed unitedfail,-0.125,0.375, delay,55.62517015,12.0817217107928,0.0
1400,2768, my fingers are crossed that they are more capable of getting baggage from point AgtB than United Airlines,,2015-02-19 16:04:45 -0800,,0.0,0.262,0.738,0.6901,"['finger', 'crossed', 'capable', 'getting', 'baggage', 'point', 'agtb']",finger crossed capable getting baggage point agtb,0.2,0.4, baggage,,,0.0
1401,2769, What happened this afternoon Huge amt of incoming planes to SFO delayed over 12 hours Frustrating,,2015-02-19 16:01:30 -0800,"Irvine, CA",0.239,0.114,0.647,-0.3612,"['happened', 'afternoon', 'huge', 'amt', 'incoming', 'plane', 'sfo', 'delayed', 'hour', 'frustrating']",happened afternoon huge amt incoming plane sfo delayed hour frustrating,2.7755575615628914e-17,0.9, delay,33.6856969,-117.8259819,0.0
1402,2771, can you maybe have more than 1 person working customer service desk in Houston airport Line 3 rows deep 1 person working,,2015-02-19 15:57:41 -0800,,0.0,0.0,1.0,0.0,"['maybe', 'person', 'working', 'customer', 'service', 'desk', 'houston', 'airport', 'line', 'row', 'deep', 'person', 'working']",maybe person working customer service desk houston airport line row deep person working,0.0,0.4, staff,,,0.0
1403,2772, Ill stick with my United flight Thanks though Effort is much appreciated,,2015-02-19 15:56:05 -0800,"San Francisco, CA",0.141,0.455,0.40399999999999997,0.7351,"['ill', 'stick', 'thanks', 'though', 'effort', 'much', 'appreciated']",ill stick thanks though effort much appreciated,-0.033333333333333326,0.43333333333333335, compliment,37.7792808,-122.4192363,0.0
1404,2774, can you you think about hiring some baggage attendants at EWR Been waiting for bags for 1 hr United  overchargedampunderserved,,2015-02-19 15:51:19 -0800,,0.0,0.135,0.865,0.4215,"['think', 'hiring', 'baggage', 'attendant', 'ewr', 'waiting', 'bag', 'hr', 'overchargedampunderserved']",think hiring baggage attendant ewr waiting bag hr overchargedampunderserved,0.2,0.4, staff delay baggage,,,0.0
1405,2776, are you telling me that you are now Cancelled Flighting my flight ,,2015-02-19 15:49:37 -0800,,0.154,0.0,0.846,-0.25,"['telling', 'cancelled', 'flighting']",telling cancelled flighting,0.0,0.0, cancellation,,,0.0
1406,2778, Thank you for the Delta transfer Will my bags go too,,2015-02-19 15:43:59 -0800,"San Francisco, CA",0.0,0.2,0.8,0.3612,"['thank', 'delta', 'transfer', 'bag', 'go']",thank delta transfer bag go,0.0,0.0, compliment baggage,37.7792808,-122.4192363,0.0
1407,2780, service staff to is less than friendly,,2015-02-19 15:38:01 -0800,Pursuit of Happiness,0.0,0.327,0.6729999999999999,0.4445,"['service', 'staff', 'le', 'friendly']",service staff le friendly,0.375,0.5, staff,,,0.0
1408,2782, Can you transfer my bags too,,2015-02-19 15:30:10 -0800,"San Francisco, CA",0.0,0.0,1.0,0.0,"['transfer', 'bag']",transfer bag,0.0,0.0, baggage,37.7792808,-122.4192363,0.0
1409,2785, we were able to get on the moon flight Just got to our hotel in Puerto Rico Thank you,,2015-02-19 15:28:24 -0800,"Somerville, MA",0.0,0.122,0.878,0.3612,"['able', 'get', 'moon', 'got', 'hotel', 'puerto', 'rico', 'thank']",able get moon got hotel puerto rico thank,0.5,0.625, compliment,42.3875968,-71.0994968,0.0
1410,2786, you had us REBOARD without the captain  So now well be sitting in here for another 20 min ,,2015-02-19 15:26:57 -0800,"Madison, wi",0.0,0.12300000000000001,0.877,0.3353,"['u', 'reboard', 'without', 'captain', 'well', 'sitting', 'another', 'min']",u reboard without captain well sitting another min,0.0,0.0, staff,43.074761,-89.3837613,0.0
1411,2787, On flight 1712 to Houston delayed duecto engine trouble Willl you hold my connection to Argentina at Houston since Im Late Flight now,,2015-02-19 15:14:30 -0800,,0.18,0.0,0.82,-0.5574,"['houston', 'delayed', 'duecto', 'engine', 'trouble', 'willl', 'hold', 'connection', 'argentina', 'houston', 'since', 'late']",houston delayed duecto engine trouble willl hold connection argentina houston since late,-0.25,0.4, delay connection,,,0.0
1412,2789, I was well taken care of thanks Ive already been sent a survey request amp Ill share my positive experience despite delay,,2015-02-19 15:10:29 -0800,BTR/DCA/IAD/MSY - etc,0.08800000000000001,0.503,0.409,0.9034,"['well', 'taken', 'care', 'thanks', 'ive', 'already', 'sent', 'survey', 'request', 'ill', 'share', 'positive', 'experience', 'despite', 'delay']",well taken care thanks ive already sent survey request ill share positive experience despite delay,-0.02424242424242424,0.5818181818181818, compliment delay,,,0.0
1413,2790, thanks Everything aok now,,2015-02-19 15:06:36 -0800,San Juan Capistrano,0.0,0.747,0.253,0.7096,"['thanks', 'everything', 'aok']",thanks everything aok,0.2,0.2, compliment,33.5016932,-117.6625509,0.0
1414,2791, DM sent Thanks so much for the strong customer service,,2015-02-19 15:05:44 -0800,"iPhone: 40.732048,-73.994102",0.0,0.43700000000000006,0.563,0.7351,"['dm', 'sent', 'thanks', 'much', 'strong', 'customer', 'service']",dm sent thanks much strong customer service,0.31666666666666665,0.4666666666666667, compliment staff online,,,0.0
1415,2792, just delayed my flight to SLC by 25 hours What gives snowforce,,2015-02-19 15:00:20 -0800,"San Francisco, CA",0.147,0.0,0.853,-0.2263,"['delayed', 'slc', 'hour', 'give', 'snowforce']",delayed slc hour give snowforce,0.0,0.0, delay,37.7792808,-122.4192363,0.0
1416,2793, ok thanks I sent you a DM too You can disregard that,,2015-02-19 14:56:43 -0800,America's Dairyland,0.14800000000000002,0.359,0.493,0.4588,"['ok', 'thanks', 'sent', 'dm', 'disregard']",ok thanks sent dm disregard,0.35,0.35, compliment online,,,0.0
1417,2797, perfect Thank you,,2015-02-19 14:41:55 -0800,"Tulsa, OK",0.0,0.861,0.139,0.7351,"['perfect', 'thank']",perfect thank,1.0,1.0, compliment,36.1556805,-95.9929113,0.0
1418,2801, will I make it with the delay,,2015-02-19 14:30:07 -0800,Look behind you,0.315,0.0,0.685,-0.3182,"['make', 'delay']",make delay,0.0,0.0, delay,,,0.0
1419,2812, keeps delaying my flight horrible customer service,,2015-02-19 14:11:23 -0800,,0.368,0.0,0.632,-0.5423,"['keep', 'delaying', 'horrible', 'customer', 'service']",keep delaying horrible customer service,-1.0,1.0, staff,,,0.0
1420,2813, has the best pilots ever Thank you guys for the great trip thatisall,,2015-02-19 14:09:23 -0800,860,0.0,0.519,0.48100000000000004,0.8957,"['best', 'pilot', 'ever', 'thank', 'guy', 'great', 'trip', 'thatisall']",best pilot ever thank guy great trip thatisall,0.9,0.525, compliment staff,-4.2656305,-38.9243379,0.0
1421,2816, I will thank you,,2015-02-19 13:52:49 -0800,"Tulsa, OK",0.0,0.556,0.444,0.3612,['thank'],thank,0.0,0.0, compliment,36.1556805,-95.9929113,0.0
1422,2817, thanks for making sure they hear the message,,2015-02-19 13:48:17 -0800,"BOS, SFO, NYC, ++",0.0,0.46399999999999997,0.536,0.6369,"['thanks', 'making', 'sure', 'hear', 'message']",thanks making sure hear message,0.35,0.5444444444444444, compliment,,,0.0
1423,2819, I got an email from cust care for an issue I had offering me a voucher How do I claim that I emailed back but got no reply DM me,,2015-02-19 13:47:26 -0800,America's Dairyland,0.1,0.075,0.8240000000000001,-0.1779,"['got', 'email', 'cust', 'care', 'issue', 'offering', 'voucher', 'claim', 'emailed', 'back', 'got', 'reply', 'dm']",got email cust care issue offering voucher claim emailed back got reply dm,0.0,0.0, refund online,,,0.0
